session,project_code,session_message,session_note,event_date,event_date_(pst),event_site,life_stage,brood_year,migration_year,spawn_year,release_site,rkm_mask,rkm_ext,release_temp,release_date,release_date_(pst),tagger,organization,capture_method,mark_method,mark_temp,hold_temp,file_title,species,hatchery_site,run,stock,rearing_type,raceway/transect,close_date
NA,SA,NA,,8/27/1990 11:55,NA,SECESR,NA,89,91,NA,SECESR,522.303.215.59,25,13,8/27/1990 15:30,NA,STEVE ACHORD,NMFS,SHOCK,AUTO,12,NA,SA90239.SE2,1,NA,2,NA,W,,8/27/1990 12:38
NA,SA,NA,24-HOUR HOLD,8/26/1990 6:38,NA,SECESR,NA,89,91,NA,SECESR,522.303.215.59,26,9.5,8/27/1990 11:00,NA,STEVE ACHORD,NMFS,SHOCK,AUTO,9,NA,SA90238.SE1,1,NA,2,NA,W,,8/26/1990 7:43
NA,SA,NA,,8/26/1990 7:59,NA,SECESR,NA,89,91,NA,SECESR,522.303.215.59,27,11,8/26/1990 14:30,NA,STEVE ACHORD,NMFS,SHOCK,AUTO,9,NA,SA90238.SE2,1,NA,2,NA,W,,8/26/1990 11:35
NA,SA,NA,,8/26/1990 11:48,NA,SECESR,NA,89,91,NA,SECESR,522.303.215.59,28,11.5,8/26/1990 16:15,NA,STEVE ACHORD,NMFS,SHOCK,AUTO,10.5,NA,SA90238.SE3,1,NA,2,NA,W,,8/26/1990 13:17
NA,SA,NA,,8/26/1990 13:19,NA,SECESR,NA,89,91,NA,SECESR,522.303.215.59,29,11.5,8/26/1990 16:15,NA,STEVE ACHORD,NMFS,SHOCK,AUTO,11.5,NA,SA90238.SE4,1,NA,2,NA,W,,8/26/1990 13:25
NA,SA,NA,,8/27/1990 6:57,NA,SECESR,NA,89,91,NA,SECESR,522.303.215.59,30,12,8/27/1990 14:00,NA,STEVE ACHORD,NMFS,SHOCK,AUTO,9,NA,SA90239.SE1,1,NA,2,NA,W,,8/27/1990 11:17
NA,SA,NA,NA,8/4/1991 7:29,NA,SULFUC,NA,90,92,NA,SULFUC,522.303.319.150,5,NA,8/5/1991 9:45,NA,ACHORD S,NMFS,SHOCK,AUTO,10.5,10.5,SA91216.SU1,1,,1,,W,,8/4/1991 9:16
NA,SA,NA,NA,8/4/1992 11:30,NA,SULFUC,NA,91,93,NA,SULFUC,522.303.319.150,5,NA,8/5/1992 7:00,NA,ACHORD S,NMFS,SHOCK,HAND,11.5,12.5,SA92217.SU1,1,,1,,W,,8/4/1992 12:21
NA,SA,NA,NA,8/4/1992 12:48,NA,SULFUC,NA,91,93,NA,SULFUC,522.303.319.150,5,NA,8/5/1992 8:00,NA,ACHORD S,NMFS,,HAND,12.5,15,SA92217.SU2,1,,1,,W,,8/4/1992 15:23
NA,SA,NA,NA,7/31/1994 8:30,NA,SULFUC,NA,93,95,NA,SULFUC,522.303.319.150,5,NA,7/31/1994 9:30,NA,ACHORD S,NMFS,BSEINE,HAND,11,11,SA94212.SU1,1,,1,,W,,7/31/1994 9:01
NA,SA,NA,NA,7/31/1994 10:00,NA,SULFUC,NA,93,95,NA,SULFUC,522.303.319.150,5,NA,NA,NA,ACHORD S,NMFS,SHOCK,HAND,11,11,SA94212.SU2,1,,1,,W,,7/31/1994 10:42
NA,SA,NA,NA,8/3/1998 9:30,NA,SULFUC,NA,97,99,NA,SULFUC,522.303.319.150,5,NA,8/4/1998 6:45,NA,ACHORD S,NMFS,SHOCK,HAND,8,10,SA98215.SU1,NA,NA,NA,NA,NA,NA,8/3/1998 11:45
NA,SA,NA,NA,8/1/1999 10:45,NA,SULFUC,NA,98,0,NA,SULFUC,522.303.319.150,5,NA,8/2/1999 5:45,NA,ACHORD S,NMFS,SHOCK,HAND,7,7,SA99213.SU1,NA,,NA,,NA,,9/3/1999 8:47
NA,SA,NA,NA,7/31/2002 8:20,NA,SULFUC,NA,1,3,NA,SULFUC,522.303.319.150,5,NA,8/1/2002 5:00,NA,ACHORD S,NMFS,BSEINE,HAND,11.5,14,SA02212.SU1,NA,,NA,,NA,,7/31/2002 11:50
NA,SA,NA,NA,7/31/2002 8:35,NA,SULFUC,NA,1,3,NA,SULFUC,522.303.319.150,5,NA,8/1/2002 5:00,NA,ACHORD S,NMFS,SHOCK,HAND,11.5,11.5,SA02212.SU2,NA,,NA,,NA,,7/31/2002 11:50
NA,SA,NA,NA,7/31/2002 10:25,NA,SULFUC,NA,1,3,NA,SULFUC,522.303.319.150,5,NA,7/31/2002 12:00,NA,ACHORD S,NMFS,SHOCK,HAND,12.5,14,SA02212.SU3,NA,,NA,,NA,,7/31/2002 11:51
NA,SA,NA,NA,7/31/2003 8:23,NA,SULFUC,NA,2,4,NA,SULFUC,522.303.319.150,5,NA,8/1/2003 7:30,NA,ACHORD S,NMFS,BSEINE,HAND,11,11,SA03212.SU1,NA,,NA,,NA,,7/31/2003 10:24
NA,SA,NA,NA,7/31/2003 9:56,NA,SULFUC,NA,2,4,NA,SULFUC,522.303.319.150,5,NA,7/31/2003 12:30,NA,ACHORD S,NMFS,BSEINE,HAND,13,15,SA03212.SU2,NA,,NA,,NA,,7/31/2003 12:13
NA,AAB,NA,NA,7/29/2004 10:15,NA,SULFUC,NA,3,5,NA,SULFUC,522.303.319.150,5,NA,7/29/2004 9:30,NA,HODGE J,IDFG,BSEINE,HAND,12,12,AAB04211.SU1,NA,,NA,,NA,,7/29/2004 10:32
NA,SA,NA,NA,7/28/2004 8:14,NA,SULFUC,NA,3,5,NA,SULFUC,522.303.319.150,5,NA,7/29/2004 6:30,NA,HODGE J,NMFS,BSEINE,HAND,10,11,SA04210.SU1,NA,,NA,,NA,,7/31/2004 6:26
NA,SA,NA,NA,7/28/2004 9:26,NA,SULFUC,NA,3,5,NA,SULFUC,522.303.319.150,5,NA,7/28/2004 11:00,NA,HODGE J,NMFS,BSEINE,HAND,11,14,SA04210.SU2,NA,,NA,,NA,,7/28/2004 12:15
NA,AAB,NA,NA,8/2/2005 8:47,NA,SULFUC,NA,4,6,NA,SULFUC,522.303.319.150,5,NA,8/2/2005 13:00,NA,ACHORD S,IDFG,BSEINE,HAND,11,14,AAB05214.SU1,NA,,NA,,NA,,8/2/2005 12:33
NA,SA,NA,NA,8/2/2005 8:19,NA,SULFUC,NA,4,6,NA,SULFUC,522.303.319.150,5,NA,8/3/2005 7:00,NA,ACHORD S,NMFS,BSEINE,HAND,11,13,SA05214.SU1,NA,,NA,,NA,,8/3/2005 8:39
NA,SA,NA,NA,7/31/2007 6:44,NA,SULFUC,NA,6,8,NA,SULFUC,522.303.319.150,5,NA,8/1/2007 4:45,NA,ACHORD S,NMFS,SHOCK,HAND,12.5,12.5,SA07212.SU1,NA,,NA,,NA,,7/31/2007 9:22
NA,SA,NA,NA,7/28/2009 8:12,NA,SULFUC,NA,8,10,NA,SULFUC,522.303.319.150,5,NA,7/29/2009 5:00,NA,ACHORD S,NMFS,SHOCK,HAND,10,11,SA09209.SU1,NA,,NA,,NA,,7/28/2009 13:30
NA,SA,NA,NA,8/4/1991 11:25,NA,SULFUC,NA,90,92,NA,SULFUC,522.303.319.150,6,NA,8/4/1991 14:30,NA,ACHORD S,NMFS,SHOCK,AUTO,12.5,12.5,SA91216.SU2,1,,1,,W,,8/4/1991 11:49
NA,SA,NA,NA,8/5/1992 9:26,NA,SULFUC,NA,91,93,NA,SULFUC,522.303.319.150,6,NA,8/5/1992 10:00,NA,ACHORD S,NMFS,SHOCK,HAND,10.5,11,SA92218.SU1,1,,1,,W,,8/5/1992 10:08
NA,SA,NA,NA,8/5/1992 14:20,NA,SULFUC,NA,91,93,NA,SULFUC,522.303.319.150,6,NA,8/6/1992 6:30,NA,ACHORD S,NMFS,SHOCK,HAND,14,14.5,SA92218.SU4,1,,1,,W,,8/5/1992 15:01
NA,SA,NA,NA,7/31/1994 12:17,NA,SULFUC,NA,93,95,NA,SULFUC,522.303.319.150,6,NA,7/31/1994 7:00,NA,ACHORD S,NMFS,SHOCK,HAND,13,15,SA94212.SU3,1,,1,,W,,7/31/1994 15:18
NA,SA,NA,NA,8/1/1994 8:14,NA,SULFUC,NA,93,95,NA,SULFUC,522.303.319.150,6,NA,8/1/1994 9:30,NA,ACHORD S,NMFS,SHOCK,HAND,11,11,SA94213.SU1,1,,1,,W,,8/1/1994 9:34
NA,SA,NA,NA,8/1/1994 10:00,NA,SULFUC,NA,93,95,NA,SULFUC,522.303.319.150,6,NA,8/1/1994 12:00,NA,ACHORD S,NMFS,SHOCK,HAND,11.5,12,SA94213.SU2,1,,1,,W,,8/1/1994 11:19
NA,SA,NA,NA,8/4/1998 8:07,NA,SULFUC,NA,97,99,NA,SULFUC,522.303.319.150,6,NA,8/4/1998 9:30,NA,ACHORD S,NMFS,SHOCK,HAND,8,8,SA98216.SU1,NA,NA,NA,NA,NA,NA,8/4/1998 9:00
NA,SA,NA,NA,8/2/1999 6:02,NA,SULFUC,NA,98,0,NA,SULFUC,522.303.319.150,6,NA,8/2/1999 11:10,NA,ACHORD S,NMFS,SHOCK,HAND,5,6,SA99214.SU1,NA,,NA,,NA,,9/3/1999 8:53
NA,SA,NA,NA,7/28/2004 11:35,NA,SULFUC,NA,3,5,NA,SULFUC,522.303.319.150,6,NA,7/28/2004 12:15,NA,HODGE J,NMFS,BSEINE,HAND,14,14,SA04210.SU3,NA,,NA,,NA,,7/28/2004 13:15
NA,SA,NA,NA,8/2/2005 12:02,NA,SULFUC,NA,4,6,NA,SULFUC,522.303.319.150,6,NA,8/2/2005 11:30,NA,ACHORD S,NMFS,SHOCK,HAND,14,14,SA05214.SU2,NA,,NA,,NA,,8/2/2005 12:34
NA,SA,NA,NA,7/31/2007 9:22,NA,SULFUC,NA,6,8,NA,SULFUC,522.303.319.150,6,NA,8/1/2007 5:00,NA,ACHORD S,NMFS,SHOCK,HAND,13,13,SA07212.SU2,NA,,NA,,NA,,7/31/2007 11:16
NA,SA,NA,NA,8/5/2008 8:05,NA,SULFUC,NA,7,9,NA,SULFUC,522.303.319.150,6,NA,8/6/2008 5:30,NA,ACHORD S,NMFS,SHOCK,HAND,9,11,SA08218.SU1,NA,,NA,,NA,,8/5/2008 10:58
NA,SA,NA,NA,7/28/2009 9:30,NA,SULFUC,NA,8,10,NA,SULFUC,522.303.319.150,6,NA,7/28/2009 10:00,NA,ACHORD S,NMFS,SHOCK,HAND,11,13,SA09209.SU2,NA,,NA,,NA,,7/28/2009 13:30
NA,SA,NA,NA,7/30/2010 7:05,NA,SULFUC,NA,9,11,NA,SULFUC,522.303.319.150,6,NA,7/31/2010 5:00,NA,ACHORD S,NMFS,SHOCK,HAND,10,10,SA10211.SU1,NA,,NA,,NA,,7/30/2010 7:52
NA,SA,NA,NA,7/23/2012 6:41,NA,SULFUC,NA,11,13,NA,SULFUC,522.303.319.150,6,NA,7/24/2012 5:15,NA,ACHORD S,NMFS,SHOCK,HAND,10,10,SA12205.SU1,NA,,NA,,NA,,7/24/2012 5:18
NA,SA,NA,NA,7/23/2012 7:32,NA,SULFUC,NA,11,13,NA,SULFUC,522.303.319.150,6,NA,7/23/2012 12:00,NA,ACHORD S,NMFS,SHOCK,HAND,10,14,SA12205.SU2,NA,,NA,,NA,,7/24/2012 5:22
NA,GAA,NA,NA,8/12/2014 8:01,NA,SULFUC,NA,13,15,NA,SULFUC,522.303.319.150,6,NA,8/13/2014 5:05,NA,LAMB J,NMFS,SHOCK,HAND,10.7,12.4,GAA14224.SU,NA,,NA,,NA,,9/10/2014 10:43
NA,GAA,NA,NA,8/12/2014 9:01,NA,SULFUC,NA,13,15,NA,SULFUC,522.303.319.150,6,NA,8/12/2014 12:15,NA,LAMB J,NMFS,SHOCK,HAND,10.7,12.4,GAA14224.SU2,NA,,NA,,NA,,9/10/2014 10:44
NA,GAA,NA,NA,7/16/2016 9:56,NA,SULFUC,NA,,17,NA,SULFUC,522.303.319.150,6,NA,7/17/2016 8:00,NA,ARIOUS V,NMFS,SHOCK,HAND,9.5,NA,GAA16198.SC1,NA,,NA,,NA,,7/16/2016 13:26
NA,GAA,NA,NA,7/16/2016 10:54,NA,SULFUC,NA,,17,NA,SULFUC,522.303.319.150,6,NA,7/16/2016 12:00,NA,ARIOUS V,NMFS,SHOCK,HAND,7.5,NA,GAA16198.SC2,NA,,NA,,NA,,7/25/2016 16:32
NA,GAA,NA,NA,7/17/2016 8:29,NA,SULFUC,NA,,17,NA,SULFUC,522.303.319.150,6,NA,7/17/2016 12:15,NA,AXEL G,NMFS,SHOCK,HAND,7.5,NA,GAA16199.SC3,NA,,NA,,NA,,7/17/2016 13:11
GAA-2019-218-001,GAA,Sulphur Creek ,NA,8/6/2019 7:50,8/6/2019 6:50,SULFUC,Juvenile,NA,2020,NA,SULFUC,522.303.319.150,6,14,8/6/2019 13:40,8/6/2019 12:40,ARIOUS V,NMFS,SHOCK,HAND,14,NA,gaa-2019-218-001.csv,NA,NA,NA,NA,NA,NA,NA
NA,SA,NA,NA,8/5/1991 7:12,NA,SULFUC,NA,90,92,NA,SULFUC,522.303.319.150,7,NA,8/5/1991 13:45,NA,ACHORD S,NMFS,SHOCK,AUTO,10.5,12.5,SA91217.SU1,1,,1,,W,,8/5/1991 10:41
NA,SA,NA,NA,8/5/1992 10:41,NA,SULFUC,NA,91,93,NA,SULFUC,522.303.319.150,7,NA,8/5/1992 11:40,NA,ACHORD S,NMFS,SHOCK,HAND,11.5,11.5,SA92218.SU2,1,,1,,W,,8/5/1992 11:58
NA,SA,NA,NA,8/5/1992 12:18,NA,SULFUC,NA,91,93,NA,SULFUC,522.303.319.150,7,NA,8/5/1992 13:00,NA,ACHORD S,NMFS,SHOCK,HAND,12,12.5,SA92218.SU3,1,,1,,W,,8/5/1992 13:01
NA,SA,NA,NA,8/1/1994 11:29,NA,SULFUC,NA,93,95,NA,SULFUC,522.303.319.150,7,NA,8/1/1994 13:30,NA,ACHORD S,NMFS,SHOCK,HAND,12.5,13,SA94213.SU3,1,,1,,W,,8/1/1994 13:16
NA,SA,NA,NA,8/4/1998 10:30,NA,SULFUC,NA,97,99,NA,SULFUC,522.303.319.150,7,NA,8/4/1998 12:45,NA,ACHORD S,NMFS,SHOCK,HAND,9,10,SA98216.SU2,NA,NA,NA,NA,NA,NA,8/4/1998 12:15
NA,SA,NA,NA,8/2/1999 9:04,NA,SULFUC,NA,98,0,NA,SULFUC,522.303.319.150,7,NA,8/2/1999 13:25,NA,ACHORD S,NMFS,SHOCK,HAND,6,10.5,SA99214.SU2,NA,,NA,,NA,,9/3/1999 8:57
NA,SA,NA,NA,8/1/2002 6:31,NA,SULFUC,NA,1,3,NA,SULFUC,522.303.319.150,7,NA,8/1/2002 15:00,NA,ACHORD S,NMFS,SHOCK,HAND,8,13.5,SA02213.SU1,NA,,NA,,NA,,8/1/2002 14:22
NA,SA,NA,NA,7/29/2004 6:37,NA,SULFUC,NA,3,5,NA,SULFUC,522.303.319.150,7,NA,7/29/2004 9:30,NA,HODGE J,NMFS,BSEINE,HAND,10,12,SA04211.SU1,NA,,NA,,NA,,7/29/2004 10:14
NA,SA,NA,NA,8/5/2008 11:00,NA,SULFUC,NA,7,9,NA,SULFUC,522.303.319.150,7,NA,8/6/2008 5:30,NA,ACHORD S,NMFS,SHOCK,HAND,11,11,SA08218.SU2,NA,,NA,,NA,,8/5/2008 11:46
NA,SA,NA,NA,7/30/2010 8:11,NA,SULFUC,NA,9,11,NA,SULFUC,522.303.319.150,7,NA,7/30/2010 10:00,NA,ACHORD S,NMFS,SHOCK,HAND,10,12.5,SA10211.SU2,NA,,NA,,NA,,7/31/2010 6:02
NA,SA,NA,NA,7/29/2011 8:45,NA,SULFUC,NA,10,12,NA,SULFUC,522.303.319.150,7,NA,7/29/2011 11:40,NA,ACHORD S,NMFS,SHOCK,HAND,9,11.5,SA11210.SU2,NA,,NA,,NA,,7/29/2011 11:18
NA,SA,NA,NA,7/24/2012 5:24,NA,SULFUC,NA,11,13,NA,SULFUC,522.303.319.150,7,NA,7/24/2012 9:30,NA,ACHORD S,NMFS,SHOCK,HAND,9,10,SA12206.SU1,NA,,NA,,NA,,7/24/2012 9:02
NA,SA,NA,NA,8/6/1992 8:50,NA,SULFUC,NA,91,93,NA,SULFUC,522.303.319.150,8,NA,8/6/1992 10:00,NA,ACHORD S,NMFS,SHOCK,HAND,10,10,SA92219.SU1,1,,1,,W,,8/6/1992 9:27
NA,SA,NA,NA,8/6/1992 9:41,NA,SULFUC,NA,91,93,NA,SULFUC,522.303.319.150,8,NA,8/6/1992 10:30,NA,ACHORD S,NMFS,SHOCK,HAND,10,10.5,SA92219.SU2,1,,1,,W,,8/6/1992 10:10
NA,AAB,NA,NA,8/3/2005 10:18,NA,SULFUC,NA,4,6,NA,SULFUC,522.303.319.150,8,NA,8/3/2005 13:30,NA,ACHORD S,IDFG,SHOCK,HAND,11.5,11.5,AAB05215.SU1,NA,,NA,,NA,,8/3/2005 12:21
NA,SA,NA,NA,8/3/2005 9:03,NA,SULFUC,NA,4,6,NA,SULFUC,522.303.319.150,8,NA,8/3/2005 11:30,NA,ACHORD S,NMFS,SHOCK,HAND,10.5,13.5,SA05215.SU1,NA,,NA,,NA,,8/3/2005 12:22
NA,SA,NA,NA,8/1/2007 7:05,NA,SULFUC,NA,6,8,NA,SULFUC,522.303.319.150,8,NA,8/1/2007 11:20,NA,ACHORD S,NMFS,SHOCK,HAND,11.5,11.5,SA07213.SU1,NA,,NA,,NA,,8/1/2007 11:41
NA,SA,NA,NA,8/6/2008 7:23,NA,SULFUC,NA,7,9,NA,SULFUC,522.303.319.150,8,NA,8/6/2008 7:30,NA,ACHORD S,NMFS,SHOCK,HAND,10,10,SA08219.SU1,NA,,NA,,NA,,8/6/2008 8:31
NA,SA,NA,NA,7/29/2009 6:57,NA,SULFUC,NA,8,10,NA,SULFUC,522.303.319.150,8,NA,7/29/2009 10:00,NA,ACHORD S,NMFS,SHOCK,HAND,9.6,12,SA09210.SU1,NA,,NA,,NA,,7/29/2009 11:49
NA,SA,NA,NA,7/31/2010 6:02,NA,SULFUC,NA,9,11,NA,SULFUC,522.303.319.150,8,NA,7/31/2010 10:30,NA,ACHORD S,NMFS,SHOCK,HAND,10,11.5,SA10212.SU1,NA,,NA,,NA,,7/31/2010 10:07
NA,SA,NA,NA,7/29/2011 7:22,NA,SULFUC,NA,10,12,NA,SULFUC,522.303.319.150,8,NA,7/30/2011 5:10,NA,ACHORD S,NMFS,SHOCK,HAND,8.5,9,SA11210.SU1,NA,,NA,,NA,,7/29/2011 8:28
NA,SA,NA,NA,8/6/1992 11:13,NA,SULFUC,NA,91,93,NA,SULFUC,522.303.319.150,9,NA,8/6/1992 12:30,NA,ACHORD S,NMFS,SHOCK,HAND,11,11.5,SA92219.SU3,1,,1,,W,,8/6/1992 12:07
NA,SA,NA,NA,8/6/1992 13:02,NA,SULFUC,NA,91,93,NA,SULFUC,522.303.319.150,9,NA,NA,NA,ACHORD S,NMFS,SHOCK,HAND,12.5,13.5,SA92219.SU4,1,,1,,W,,8/6/1992 13:52
NA,SA,NA,NA,7/30/2011 5:46,NA,SULFUC,NA,10,12,NA,SULFUC,522.303.319.150,9,NA,7/30/2011 10:40,NA,ACHORD S,NMFS,SHOCK,HAND,8,9.5,SA11211.SU1,NA,,NA,,NA,,7/30/2011 9:57
NA,SA,NA,NA,8/8/1989 7:01,NA,SULFUC,NA,88,90,NA,SULFUC,522.303.319.151,5,11.5,8/8/1989 10:30,NA,LESLIE KUBIN,NMFS,BSEINE,AUTO,10.5,NA,SA89220.SU1,1,NA,1,NA,W,NA,8/8/1989 10:13
NA,SA,NA,DELAYED MORTALITY,8/8/1989 10:15,NA,SULFUC,NA,88,90,NA,SULFUC,522.303.319.151,5,14,8/9/1989 13:15,NA,LESLIE KUBIN,NMFS,BSEINE,AUTO,11.5,NA,SA89220.SU2,1,NA,1,NA,W,NA,8/8/1989 11:26
NA,SA,NA,NA,8/8/1989 11:26,NA,SULFUC,NA,88,90,NA,SULFUC,522.303.319.151,5,14.5,8/8/1989 15:30,NA,LESLIE KUBIN,NMFS,BSEINE,AUTO,12.5,NA,SA89220.SU3,1,NA,1,NA,W,NA,8/8/1989 14:53
NA,SA,NA,NA,8/4/1993 6:22,NA,VALEYC,NA,92,94,NA,VALEYC,522.303.609,1,NA,8/5/1993 7:30,NA,KAMIKAWA D,NMFS,SHOCK,HAND,11,11,SA93216.VC1,1,,1,,W,,8/4/1993 7:08
NA,SA,NA,NA,8/7/1992 6:20,NA,VALEYC,NA,91,93,NA,VALEYC,522.303.609,2,NA,8/7/1992 12:30,NA,ACHORD S,NMFS,SHOCK,HAND,9,13,SA92220.VC2,1,,1,,W,,8/7/1992 9:20
NA,SA,NA,NA,8/4/1993 7:35,NA,VALEYC,NA,92,94,NA,VALEYC,522.303.609,2,NA,8/5/1993 7:35,NA,KAMIKAWA D,NMFS,SHOCK,HAND,12,12,SA93216.VC2,1,,1,,W,,8/4/1993 9:07
NA,SA,NA,NA,8/9/1991 6:44,NA,VALEYC,NA,90,92,NA,VALEYC,522.303.609,3,NA,8/9/1991 13:30,NA,ACHORD S,NMFS,SHOCK,AUTO,10.5,16,SA91221.VC1,1,,1,,W,,8/9/1991 10:47
NA,SA,NA,NA,8/5/1993 6:50,NA,VALEYC,NA,92,94,NA,VALEYC,522.303.609,3,NA,8/5/1993 11:30,NA,MCINTYRE K,NMFS,SHOCK,HAND,11,11,SA93217.VC1,1,,1,,W,,8/5/1993 7:22
NA,SA,NA,NA,8/7/1992 9:45,NA,VALEYC,NA,91,93,NA,VALEYC,522.303.609,4,NA,8/8/1992 9:40,NA,ACHORD S,NMFS,SHOCK,HAND,14,15.5,SA92220.VC3,1,,1,,W,,8/7/1992 10:36
NA,SA,NA,NA,8/4/1994 8:11,NA,VALEYC,NA,93,95,NA,VALEYC,522.303.609,4,NA,8/4/1994 10:30,NA,ACHORD S,NMFS,SHOCK,HAND,11.5,14.5,SA94216.VC1,1,,1,,W,,8/4/1994 10:29
NA,SA,NA,NA,8/4/1994 10:29,NA,VALEYC,NA,93,95,NA,VALEYC,522.303.609,4,NA,8/5/1994 8:30,NA,ACHORD S,NMFS,SHOCK,HAND,14.5,14.5,SA94216.VC2,1,,1,,W,,8/4/1994 10:52
NA,SA,NA,NA,8/10/1998 8:10,NA,VALEYC,NA,97,99,NA,VALEYC,522.303.609,4,NA,8/11/1998 8:00,NA,ACHORD S,NMFS,SHOCK,HAND,10,10,SA98222.VC1,NA,NA,NA,NA,NA,NA,8/10/1998 8:45
NA,SA,NA,NA,8/10/1998 9:04,NA,VALEYC,NA,97,99,NA,VALEYC,522.303.609,4,NA,8/11/1998 8:00,NA,ACHORD S,NMFS,BSEINE,HAND,10,10,SA98222.VC2,NA,NA,NA,NA,NA,NA,8/10/1998 10:10
NA,SA,NA,NA,8/4/1999 5:51,NA,VALEYC,NA,98,0,NA,VALEYC,522.303.609,4,NA,8/5/1999 8:30,NA,ACHORD S,NMFS,SHOCK,HAND,10,NA,SA99216.VC1,NA,,NA,,NA,,9/3/1999 9:26
NA,SA,NA,NA,8/14/2000 6:31,NA,VALEYC,NA,99,1,NA,VALEYC,522.303.609,4,NA,8/15/2000 7:15,NA,ACHORD S,NMFS,SHOCK,HAND,7,NA,SA00227.VC1,NA,,NA,,NA,,8/18/2000 11:35
NA,SA,NA,NA,8/14/2000 7:31,NA,VALEYC,NA,99,1,NA,VALEYC,522.303.609,4,NA,8/14/2000 12:00,NA,ACHORD S,NMFS,SHOCK,HAND,7,NA,SA00227.VC2,NA,,NA,,NA,,8/18/2000 11:39
NA,SA,NA,NA,8/14/2000 10:49,NA,VALEYC,NA,99,1,NA,VALEYC,522.303.609,4,NA,8/14/2000 12:15,NA,ACHORD S,NMFS,SHOCK,HAND,11,NA,SA00227.VC3,NA,,NA,,NA,,8/18/2000 11:42
NA,AAB,NA,NA,8/7/2001 7:37,NA,VALEYC,NA,1,2,NA,VALEYC,522.303.609,4,NA,8/7/2001 12:00,NA,HODGE J,IDFG,SHOCK,HAND,11.5,13,AAB01219.VC1,NA,,NA,,NA,,8/7/2001 10:28
NA,SA,NA,NA,8/7/2001 7:04,NA,VALEYC,NA,0,2,NA,VALEYC,522.303.609,4,NA,8/8/2001 6:30,NA,HODGE J,NMFS,SHOCK,HAND,11.5,13,SA01219.VC1,NA,,NA,,NA,,8/7/2001 8:09
NA,SA,NA,NA,8/7/2001 8:11,NA,VALEYC,NA,1,2,NA,VALEYC,522.303.609,4,NA,8/7/2001 12:00,NA,HODGE J,NMFS,SHOCK,HAND,12,15,SA01219.VC2,NA,,NA,,NA,,8/7/2001 10:28
NA,SA,NA,NA,8/2/2002 6:09,NA,VALEYC,NA,1,3,NA,VALEYC,522.303.609,4,NA,8/3/2002 4:30,NA,ACHORD S,NMFS,SHOCK,HAND,11,15,SA02214.VC1,NA,,NA,,NA,,8/2/2002 8:08
NA,SA,NA,NA,8/2/2002 8:08,NA,VALEYC,NA,1,3,NA,VALEYC,522.303.609,4,NA,8/2/2002 11:30,NA,ACHORD S,NMFS,SHOCK,HAND,12,13,SA02214.VC2,NA,,NA,,NA,,8/2/2002 10:24
NA,SA,NA,NA,8/2/2002 10:24,NA,VALEYC,NA,1,3,NA,VALEYC,522.303.609,4,NA,8/2/2002 11:30,NA,ACHORD S,NMFS,BSEINE,HAND,11,14,SA02214.VC3,NA,,NA,,NA,,8/2/2002 11:12
NA,SA,NA,NA,8/4/2003 6:00,NA,VALEYC,NA,2,4,NA,VALEYC,522.303.609,4,NA,8/5/2003 4:30,NA,ACHORD S,NMFS,BSEINE,HAND,12.5,13,SA03216.VC1,NA,,NA,,NA,,8/4/2003 7:30
NA,SA,NA,NA,8/4/2003 6:41,NA,VALEYC,NA,2,4,NA,VALEYC,522.303.609,4,NA,8/4/2003 11:00,NA,ACHORD S,NMFS,BSEINE,HAND,12.5,16.5,SA03216.VC2,NA,,NA,,NA,,8/4/2003 10:56
NA,AAB,NA,NA,8/4/2005 8:54,NA,VALEYC,NA,4,6,NA,VALEYC,522.303.609,4,NA,8/4/2005 11:30,NA,ACHORD S,IDFG,SHOCK,HAND,10,16,AAB05216.VC1,NA,,NA,,NA,,8/4/2005 12:41
NA,SA,NA,NA,8/4/2005 8:29,NA,VALEYC,NA,4,6,NA,VALEYC,522.303.609,4,NA,8/5/2005 5:30,NA,ACHORD S,NMFS,SHOCK,HAND,10,12.5,SA05216.VC1,NA,,NA,,NA,,8/4/2005 10:29
NA,SA,NA,NA,8/4/2005 10:30,NA,VALEYC,NA,4,6,NA,VALEYC,522.303.609,4,NA,8/4/2005 11:30,NA,ACHORD S,NMFS,SHOCK,HAND,12.5,16,SA05216.VC2,NA,,NA,,NA,,8/4/2005 12:40
NA,SA,NA,NA,7/26/2012 6:03,NA,VALEYC,NA,11,13,NA,VALEYC,522.303.609,4,NA,7/27/2012 4:50,NA,ACHORD S,NMFS,SHOCK,HAND,10.5,11,SA12208.VC1,NA,,NA,,NA,,7/26/2012 7:19
NA,SA,NA,NA,7/26/2012 7:19,NA,VALEYC,NA,11,13,NA,VALEYC,522.303.609,4,NA,7/26/2012 11:00,NA,ACHORD S,NMFS,SHOCK,HAND,11,15.8,SA12208.VC2,NA,,NA,,NA,,7/27/2012 5:11
NA,SA,NA,NA,8/5/1993 7:54,NA,VALEYC,NA,92,94,NA,VALEYC,522.303.609,5,NA,8/5/1993 12:30,NA,MCINTYRE K,NMFS,SHOCK,HAND,11,12,SA93217.VC2,NA,,NA,,NA,,12/15/2004 10:26
NA,SA,NA,NA,8/4/1999 6:52,NA,VALEYC,NA,98,0,NA,VALEYC,522.303.609,5,NA,8/4/1999 12:45,NA,ACHORD S,NMFS,SHOCK,HAND,11,NA,SA99216.VC2,NA,,NA,,NA,,9/3/1999 9:31
